        1000 -0.257865400000000     
        2000 -0.201667600000000     
        3000  0.269586000000000     
        4000  0.377420400000000     
        5000  0.315627600000000     
        6000 -1.348054000000000E-002
        7000 -2.924915000000000E-002
        8000  4.411033000000000E-002
        9000  7.454706000000000E-002
       10000 -6.902048000000000E-002
       11000  0.105272700000000     
       12000  1.004932000000000E-003
       13000  0.221244600000000     
       14000  0.118293300000000     
       15000  2.438264000000000E-002
       16000  2.970851000000000E-002
       17000 -6.582499000000000E-002
       18000  6.494146000000001E-002
       19000  7.957976000000000E-002
       20000 -0.354758500000000     
       21000  3.506876000000000E-002
       22000  4.295919000000000E-002
       23000  4.103598000000000E-002
       24000  0.105356400000000     
       25000 -3.647965000000000E-002
       26000  0.265021200000000     
       27000 -9.470648000000000E-002
       28000 -7.688333000000000E-002
       29000 -6.305914000000000E-002
       30000 -4.837082000000000E-003
       31000 -1.285651000000000E-002
       32000 -0.193779500000000     
       33000  0.173994100000000     
       34000 -6.487489000000000E-002
       35000  0.134796100000000     
       36000 -0.174427900000000     
       37000  6.011037000000000E-002
       38000  4.765232000000000E-002
       39000 -6.521473999999999E-002
       40000 -0.103595200000000     
       41000 -0.230972400000000     
       42000 -3.439728000000000E-002
       43000  0.202678400000000     
       44000 -0.139253200000000     
       45000 -2.502637000000000E-003
       46000  8.979390000000000E-002
       47000  0.102322200000000     
       48000  4.664617000000000E-002
       49000  0.113684200000000     
       50000  0.141836000000000     
       51000  0.161050700000000     
       52000 -7.078473000000000E-002
       53000  0.122954600000000     
       54000 -5.744608000000000E-003
       55000  4.545677000000000E-002
       56000  0.152553100000000     
       57000  4.567444000000000E-003
       58000 -1.515353000000000E-002
       59000 -9.735302000000000E-004
       60000 -2.255173000000000E-002
       61000 -0.153078600000000     
       62000  1.844555000000000E-002
       63000  0.187063300000000     
       64000  4.778081000000000E-002
       65000  5.269416000000000E-002
       66000 -0.233422500000000     
       67000 -9.254382000000000E-002
       68000  0.213972100000000     
       69000  0.222901500000000     
       70000 -0.161482800000000     
       71000 -0.117524600000000     
       72000  0.134017000000000     
       73000  3.866254000000000E-002
       74000 -0.117618600000000     
       75000  5.252156000000000E-002
       76000  0.171361800000000     
       77000  8.903640000000000E-002
       78000  0.111512700000000     
       79000 -0.106160500000000     
       80000 -0.260148200000000     
       81000 -0.231612400000000     
       82000  0.124744600000000     
       83000 -2.837347000000000E-002
       84000 -1.496992000000000E-002
       85000 -0.291832800000000     
       86000 -3.585778000000000E-002
       87000 -4.109936000000000E-002
       88000 -5.484811000000000E-002
       89000 -0.154783300000000     
       90000  2.165565000000000E-002
       91000  5.101943000000000E-002
       92000  0.273204200000000     
       93000 -4.549663000000000E-002
       94000 -0.186636100000000     
       95000  9.477271000000001E-003
       96000  5.556223000000000E-002
       97000  6.991757000000000E-003
       98000 -1.499819000000000E-002
       99000  1.216848000000000E-002
      100000  6.891730000000000E-002
      101000  5.146228000000000E-002
      102000 -0.155776600000000     
      103000  2.533966000000000E-002
      104000  0.136278800000000     
      105000 -9.650665000000000E-002
      106000 -0.122483400000000     
      107000  4.800786000000000E-002
      108000  6.346548000000000E-002
      109000 -9.101604000000001E-002
      110000 -4.437753000000000E-002
      111000 -7.585619000000000E-002
      112000 -0.115161400000000     
      113000  2.845003000000000E-002
      114000  0.179785600000000     
      115000  0.117438000000000     
      116000 -0.108302300000000     
      117000 -0.219381600000000     
      118000 -0.102060700000000     
      119000  3.766139000000000E-002
      120000 -1.089176000000000E-002
      121000 -0.385870900000000     
      122000  0.140523600000000     
      123000  0.109044400000000     
      124000 -5.201418000000000E-003
      125000 -0.115803700000000     
      126000 -0.135624200000000     
      127000  0.144163600000000     
      128000  0.127990600000000     
      129000 -9.524966000000000E-002
      130000  0.125462900000000     
      131000  1.690393000000000E-002
      132000  7.474705000000000E-002
      133000 -0.164228700000000     
      134000  0.162725400000000     
      135000  0.165180500000000     
      136000 -6.852150999999999E-002
      137000  3.680791000000000E-002
      138000 -1.224557000000000E-002
      139000 -0.287018800000000     
      140000  1.558534000000000E-004
      141000 -0.100573400000000     
      142000 -0.279757400000000     
      143000  0.163843800000000     
      144000 -7.436199000000000E-002
      145000  9.805218000000000E-002
      146000  2.953664000000000E-002
      147000 -2.514545000000000E-002
      148000  0.111629800000000     
      149000 -0.334219300000000     
      150000  2.679942000000000E-002
      151000 -0.240760600000000     
      152000 -1.241570000000000E-002
      153000  0.158908900000000     
      154000  0.162883800000000     
      155000 -0.188771000000000     
      156000  0.252671300000000     
      157000 -1.619615000000000E-002
      158000 -0.277320400000000     
      159000 -0.176888800000000     
      160000  9.131839999999999E-002
      161000 -6.626762999999999E-002
      162000  0.232178700000000     
      163000  0.174649900000000     
      164000  0.185465200000000     
      165000 -0.128606300000000     
      166000  0.153185200000000     
      167000  0.183214100000000     
      168000 -7.956903999999999E-002
      169000  7.037135000000000E-002
      170000  0.123319300000000     
      171000 -4.213272000000000E-002
      172000  2.206573000000000E-002
      173000  0.369921700000000     
      174000  6.557957000000000E-002
      175000  0.122297700000000     
      176000 -5.392569000000000E-002
      177000 -6.472240999999999E-002
      178000 -0.155781500000000     
      179000 -0.132565100000000     
      180000  1.751598000000000E-002
      181000  0.133158400000000     
      182000 -0.166523900000000     
      183000  3.913064000000000E-002
      184000 -1.003913000000000E-002
      185000 -0.109828400000000     
      186000 -6.772304000000000E-002
      187000  0.234105100000000     
      188000 -5.881098000000000E-002
      189000  0.167631400000000     
      190000  6.608783000000000E-002
      191000  0.119265400000000     
      192000  3.123908000000000E-002
      193000 -1.452453000000000E-002
      194000 -0.108317900000000     
      195000 -0.287351800000000     
      196000  0.396994100000000     
      197000 -7.148116000000000E-002
      198000  0.125115000000000     
      199000  0.163197000000000     
      200000  4.629988000000000E-002
      201000 -9.122698000000000E-002
      202000 -0.242497900000000     
      203000 -5.338939000000000E-002
      204000 -0.400021700000000     
      205000  1.471178000000000E-002
      206000  0.162058600000000     
      207000  2.208290000000000E-003
      208000  8.322395000000000E-002
      209000  0.160508400000000     
      210000 -0.116954600000000     
      211000  9.070474000000001E-002
      212000  0.160692600000000     
      213000 -9.365306000000000E-002
      214000 -0.192612700000000     
      215000 -0.374174800000000     
      216000  0.205894900000000     
      217000 -0.140864100000000     
      218000 -8.490103000000000E-002
      219000  5.569152000000000E-002
      220000  0.204756700000000     
      221000  9.741761999999999E-003
      222000 -0.143505400000000     
      223000  0.230865100000000     
      224000 -7.119648000000001E-002
      225000 -0.261939200000000     
      226000  6.719834000000000E-002
      227000  8.165880000000000E-002
      228000  0.175664300000000     
      229000 -3.180397000000000E-002
      230000 -2.509047000000000E-002
      231000 -4.716719000000000E-002
      232000  3.708223000000000E-002
      233000 -0.117538800000000     
      234000  0.133765600000000     
      235000  2.259750000000000E-002
